Q798392	Backe	Backe	Backe	498	150	Point(16.403964044 63.812442611)	http://www.wikidata.org/entity/Q514770	Strömsunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Fj%C3%A4llsj%C3%B6%20kyrka.jpg
Q820231	Bergsjö	Bergsjö	Bergsjö	1332	186	Point(17.06207499 61.982631866)	http://www.wikidata.org/entity/Q514805	Nordanstigs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Bergsjo%20kyrka-view.jpg
Q823785	Ronneby	Ronneby	Ronneby	12797	820	Point(15.279077865 56.206853148)	http://www.wikidata.org/entity/Q515373	Ronneby kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Ronneby%20Bergslagen.jpg
Q879486	Björbo	Björbo	Björbo	676	193	Point(14.71598102 60.459351201)	http://www.wikidata.org/entity/Q2642771	Gagnefs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/BjorboStn.jpg
Q1933651	Karlsborg	Karlsborg	Karlsborg	121	102	Point(23.28583883 65.798037918)	http://www.wikidata.org/entity/Q117091	Kalix kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Karlsborg-Norrbotten-Billerud-120902.jpg
Q930262	Sala	Sala	Sala	13608	1038	Point(16.592318829 59.92197394)	http://www.wikidata.org/entity/Q37399	Sala kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Christina%20shaft%2C%20Sala%20Silver%20mine%2C%20Sala%2C%20Sweden.JPG
Q1924379	Väröbacka	Väröbacka	Väröbacka	863	150	Point(12.184843186 57.241155465)	http://www.wikidata.org/entity/Q179180	Varbergs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4r%C3%B6backa%20Zachrissons%20livs%202011.jpg
Q1937603	Alnarp	Alnarp	Alnarp	107	41	Point(13.066666666 55.65)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q427991, http://www.wikidata.org/entity/Q21560206	Skåne, Lomma kommun, Lomma distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Sk%C3%A5nes%20lantbruksmuseum%2C%20Alnarp.jpg
Q1954601	Skumparp	Skumparp	Skumparp	245	23	Point(12.969586695 55.539335505)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q503361	Skåne, Malmö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Skumparp%2C%20Malm%C3%B6.jpg
Q648536	Simrishamn	Simrishamn	Simrishamn	6844	481	Point(14.347881242 55.550793241)	http://www.wikidata.org/entity/Q504626	Simrishamns kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Gata%20i%20Simrishamn.jpg
Q660532	Tierp	Tierp	Tierp	6260	444	Point(17.516994987 60.347657195)	http://www.wikidata.org/entity/Q510198	Tierps kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Tierp%20j%C3%A4rnv%C3%A4gsstation%202012b.jpg
Q737196	Karungi	Karungi	Karungi	193	61	Point(23.950563459 66.045500108)	http://www.wikidata.org/entity/Q510310	Haparanda kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Gustav%20kyrka%2C%20Karungi%2C%20Haparanda.jpg
Q634231	Vimmerby	Vimmerby	Vimmerby	8182	738	Point(15.855066742 57.668639398)	http://www.wikidata.org/entity/Q505057, http://www.wikidata.org/entity/Q21566493	Vimmerby kommun, Vimmerby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Storgatan%20Vimmerby.jpg
Q654299	Nässjö	Nässjö	Nässjö	18472	1150	Point(14.704848227 57.652855953)	http://www.wikidata.org/entity/Q505096	Nässjö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A4ssj%C3%B6%20station%2C%20sedd%20fr%C3%A5n%20Esplanaden%2C%20den%2020%20maj%202007.jpg
Q2325498	Sjöberg	Sjöberg	Sjöberg	4310	139	Point(18.0 59.433333333)	http://www.wikidata.org/entity/Q113679, http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q503746	Danderyds kommun, Uppland, Sollentuna kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Sj%C3%B6berg%2C%20Sollentuna%2C%202020.jpg
Q79237	Eslöv	Eslöv	Eslöv	19783	946	Point(13.299939398 55.838612911)	http://www.wikidata.org/entity/Q1130264	Eslövs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Esl%C3%B6vs%20bibliotek-1.jpg
Q810670	Bastuträsk	Bastuträsk	Bastuträsk	322	90	Point(20.041021874 64.79153624)	http://www.wikidata.org/entity/Q507644	Norsjö kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Bastutr%C3%A4sk%20J%C3%A4rnv%C3%A4gsstation%202011.JPG
Q985617	Fagersta	Fagersta	Fagersta	11780	727	Point(15.822905668 59.992493411)	http://www.wikidata.org/entity/Q47018	Fagersta kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Fagersta%20t%C3%A5gstation.jpg
Q738338	Nynäshamn	Nynäshamn	Nynäshamn	15108	723	Point(17.944577884 58.907556406)	http://www.wikidata.org/entity/Q505090, http://www.wikidata.org/entity/Q626062	Nynäshamns kommun, Södermanland	http://commons.wikimedia.org/wiki/Special:FilePath/Nyn%C3%A4shamn%20omgiv.jpg
Q277849	Genarp	Genarp	Genarp	3000	196	Point(13.398196386 55.599067429)	http://www.wikidata.org/entity/Q505018	Lunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%A4rnv%C3%A4gsstationen%20i%20Genarp%2C%20sedermera%20f%C3%B6rskola.jpg
Q282755	Getinge	Getinge	Getinge	2045	239	Point(12.732164354 56.816616775)	http://www.wikidata.org/entity/Q504692, http://www.wikidata.org/entity/Q626045	Halmstads kommun, Halland	http://commons.wikimedia.org/wiki/Special:FilePath/GetingeKyrka1.JPG
Q406556	Marstrand	Marstrand	Marstrand	379	33	Point(11.580885793 57.885769299)	http://www.wikidata.org/entity/Q511394	Kungälvs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Marstrand%20-%20KMB%20-%2016000300022826%20%28cropped%29.jpg
Q654268	Oskarshamn	Oskarshamn	Oskarshamn	18907	1485	Point(16.447030584 57.261722747)	http://www.wikidata.org/entity/Q505006	Oskarshamns kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Oskarshamn%20collage.jpg
Q675213	Kaxholmen	Kaxholmen	Kaxholmen	1793	163	Point(14.311520192 57.854350607)	http://www.wikidata.org/entity/Q504689	Jönköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Landsj%C3%B6kyrkan%20Kaxholmen.JPG
Q725826	Kumla	Kumla	Kumla	17253	1128	Point(15.145708606 59.124343558)	http://www.wikidata.org/entity/Q504988	Kumla kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kumla%20station%201.jpg
Q388953	Holmsund	Holmsund	Holmsund	6046	775	Point(20.352589513 63.700192075)	http://www.wikidata.org/entity/Q507709	Umeå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Djupvik%20nu1.jpg
Q1954969	Rörtången och Ödsmåls mosse	Ödsmåls mosse	Ödsmåls mosse	446	129	Point(11.761599962 57.916287744)	http://www.wikidata.org/entity/Q209523, http://www.wikidata.org/entity/Q511394, http://www.wikidata.org/entity/Q21567572	Bohuslän, Kungälvs kommun, Solberga distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%B6rt%C3%A5ngens%20brygga.jpg
Q307636	Öxabäck	Öxabäck	Öxabäck	326	66	Point(12.804576504 57.395915782)	http://www.wikidata.org/entity/Q500153	Marks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Oxaback.jpg
Q368574	Säffle	Säffle	Säffle	9241	817	Point(12.921328525 59.13300989)	http://www.wikidata.org/entity/Q511326	Säffle kommun	http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A4ffle%20stadshus%202010.jpg
Q266784	Skattungbyn	Skattungbyn	Skattungbyn	350	226	Point(14.851103768 61.18477943)	http://www.wikidata.org/entity/Q504630	Orsa kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Skattungbyn%20-%20vy.jpg
Q270811	Åby	Åby	Åby	7157	528	Point(16.17479268 58.665171099)	http://www.wikidata.org/entity/Q504676	Norrköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kvillinge%20kommunhus%20%C3%85by%202005-07-03.JPG
Q307351	Östra Tommarp	Östra Tommarp	Östra Tommarp	281	71	Point(14.237570031 55.535318394)	http://www.wikidata.org/entity/Q504626	Simrishamns kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Tommarp%20kloster%2001.JPG
Q1919508	Mellansel	Mellansel	Mellansel	749	191	Point(18.308499111 63.424074844)	http://www.wikidata.org/entity/Q298003	Örnsköldsviks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Mellansel%20jvstn.jpg
Q1920028	Väskinde	Väskinde	Väskinde	347	45	Point(18.419584453 57.689644479)	http://www.wikidata.org/entity/Q374794	Region Gotland	http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4skinde%20kyrka.JPG
Q928603	Vallsta	Vallsta	Vallsta	268	65	Point(16.366543311 61.518794427)	http://www.wikidata.org/entity/Q62469	Bollnäs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vallsta%202021.jpg
Q928603	Vallsta	Vallsta	Vallsta	268	65	Point(16.366543311 61.518794427)	http://www.wikidata.org/entity/Q62469	Bollnäs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A4stgivars%203.jpg
Q953769	Bollnäs	Bollnäs	Bollnäs	13942	1287	Point(16.388329302 61.348369046)	http://www.wikidata.org/entity/Q62469, http://www.wikidata.org/entity/Q206564	Bollnäs kommun, Hälsingland	http://commons.wikimedia.org/wiki/Special:FilePath/Gamla%20tingshuset%20Bolln%C3%A4s.jpg
Q2319697	Näs bruk	Näs bruk	Näs bruk	191	73	Point(16.46517432 60.178352608)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q500071	Dalarna, Avesta kommun	http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A4s%20bruk1931.jpg
Q2324256	Klitten	Klitten	Klitten	161	84	Point(14.102932605 61.281040434)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q123855, http://www.wikidata.org/entity/Q21743146	Dalarna, Älvdalens kommun, Älvdalens distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/KlittenKrocket1902.jpg
Q2327121	Djurön	Djurön	Djurön	306	56	Point(16.338657615 58.630772132)	http://www.wikidata.org/entity/Q214829, http://www.wikidata.org/entity/Q504676, http://www.wikidata.org/entity/Q21580172	Östergötland, Norrköpings kommun, Dagsbergs distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Djur%C3%B6ns%20naturreservat%20i%20Norrk%C3%B6pings%20kommun%2C%20den%2023%20april%202009%2C%20bild%205.JPG
Q645351	Kramfors	Kramfors	Kramfors	6881	861	Point(17.796271734 62.924841627)	http://www.wikidata.org/entity/Q514815	Kramfors kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kramfors2.jpg
Q730482	Vuollerim	Vuollerim	Vuollerim	623	144	Point(20.618881805 66.431890009)	http://www.wikidata.org/entity/Q512048	Jokkmokks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vuollerims%20kyrka%20p%C3%A5%20morgonen.jpg
Q933760	Skee	Skee	Skee	782	88	Point(11.268524613 58.924530679)	http://www.wikidata.org/entity/Q209523, http://www.wikidata.org/entity/Q103093, http://www.wikidata.org/entity/Q501424, http://www.wikidata.org/entity/Q21567567	Bohuslän, Västra Götalands län, Strömstads kommun, Skee distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Skee%20kyrka.jpg
Q937262	Helgum	Helgum	Helgum	163	64	Point(16.945348654 63.150491723)	http://www.wikidata.org/entity/Q209853, http://www.wikidata.org/entity/Q221990, http://www.wikidata.org/entity/Q21721345	Ångermanland, Sollefteå kommun, Helgums distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Helgum3.jpg
Q988294	Solberg	Solberg	Solberg	69	66	Point(17.635504249 63.790154431)	http://www.wikidata.org/entity/Q209853, http://www.wikidata.org/entity/Q298003, http://www.wikidata.org/entity/Q21721329	Ångermanland, Örnsköldsviks kommun, Anundsjö distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Solbergs%20kyrka%201.JPG
Q1927754	Linsell	Linsell	Linsell	73	65	Point(13.888730968 62.158011595)	http://www.wikidata.org/entity/Q207444, http://www.wikidata.org/entity/Q513421, http://www.wikidata.org/entity/Q21595763	Härjedalen, Härjedalens kommun, Linsells distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Linsells%20kyrka.JPG
Q2299668	Storlien	Storlien	Storlien	74	72	Point(12.095101846 63.318118969)	http://www.wikidata.org/entity/Q211661, http://www.wikidata.org/entity/Q271153, http://www.wikidata.org/entity/Q21595793	Jämtland, Åre kommun, Åre distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Storlien%20station.jpg
Q1948457	Nordanö	Nordanö	Nordanö	454	48	Point(16.237284214 60.14809747)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q500071	Dalarna, Avesta kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Nordan%C3%B6%20fr%C3%A5n%20ovan.jpg
Q1961537	Stjärnsund	Stjärnsund	Stjärnsund	167	70	Point(16.205659919 60.437452349)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q21743111, http://www.wikidata.org/entity/Q507684	Dalarna, Husby distrikt, Hedemora kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Stj%C3%A4rnsund%20herrg%C3%A5rden%202015b.jpg
Q656562	Lindesberg	Lindesberg	Lindesberg	9718	820	Point(15.213027576 59.602362906)	http://www.wikidata.org/entity/Q514858	Lindesbergs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Lindesberg%202014a.jpg
Q2295696	Smögen	Smögen	Smögen	1282	115	Point(11.223131953 58.355696564)	http://www.wikidata.org/entity/Q103093	Västra Götalands län	http://commons.wikimedia.org/wiki/Special:FilePath/Sm%C3%B6genbryggan%202016.jpg
Q686783	Ullared	Ullared	Ullared	748	115	Point(12.716979823 57.13669115)	http://www.wikidata.org/entity/Q508168	Falkenbergs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Ullared%2C%20danska%20v%C3%A4gen.JPG
Q1935387	Stensele	Stensele	Stensele	462	103	Point(17.155930327 65.066220712)	http://www.wikidata.org/entity/Q499415	Storumans kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Kyrka%20-%20Stensele.JPG
Q271180	Årjäng	Årjäng	Årjäng	3417	460	Point(12.133168294 59.386683325)	http://www.wikidata.org/entity/Q2777887	Årjängs kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Troll-arjang.jpg
Q670220	Tanumshede	Tanumshede	Tanumshede	2040	210	Point(11.317572237 58.726174951)	http://www.wikidata.org/entity/Q511228	Tanums kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Tanums%20kyrka.jpg
Q983889	Tidaholm	Tidaholm	Tidaholm	8146	617	Point(13.95993226 58.179443206)	http://www.wikidata.org/entity/Q103093, http://www.wikidata.org/entity/Q501459, http://www.wikidata.org/entity/Q213551	Västra Götalands län, Tidaholms kommun, Västergötland	http://commons.wikimedia.org/wiki/Special:FilePath/Stadshotellet%20i%20Tidaholm%2C%20den%2022%20aug%202006.JPG
Q1958551	Fröseke	Fröseke	Fröseke	155	49	Point(15.790824141 56.947956709)	http://www.wikidata.org/entity/Q199957, http://www.wikidata.org/entity/Q21566582, http://www.wikidata.org/entity/Q515505	Småland, Älghults distrikt, Uppvidinge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%84J%20Fr%C3%B6seke%20station%201925.jpg
Q654308	Arvika	Arvika	Arvika	13950	1169	Point(12.592916666 59.658)	http://www.wikidata.org/entity/Q511365	Arvika kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Arvika%20central%20village.jpg
Q339905	Vaggeryd	Vaggeryd	Vaggeryd	5556	515	Point(14.135896526 57.493876743)	http://www.wikidata.org/entity/Q605329	Vaggeryds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vaggeryds%20centrum%202.jpg
Q938745	Råneå	Råneå	Råneå	2034	242	Point(22.294392533 65.857304881)	http://www.wikidata.org/entity/Q177019	Luleå kommun	http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A5ne%C3%A5%20kyrka-2009-04-16.jpg
Q945857	Vika	Vika	Vika	565	106	Point(15.709997665 60.511688789)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q501545, http://www.wikidata.org/entity/Q21743143	Dalarna, Falu kommun, Vika distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Vika%20kyrka.JPG
Q2303652	Likenäs	Likenäs	Likenäs	117	56	Point(13.054896114 60.608898161)	http://www.wikidata.org/entity/Q211638, http://www.wikidata.org/entity/Q510135	Värmland, Torsby kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Liken%C3%A4s%20-%20KMB%20-%2016000300022780.jpg
Q2315140	Kovikshamn	Kovikshamn	Kovikshamn	518	210	Point(11.68333333 57.84166667)	http://www.wikidata.org/entity/Q209523, http://www.wikidata.org/entity/Q511394, http://www.wikidata.org/entity/Q21567618	Bohuslän, Kungälvs kommun, Torsby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Kovikshamn%20by%20dawn.jpg
Q923113	Broby	Broby	Broby	3513	390	Point(14.076395244 56.256497666)	http://www.wikidata.org/entity/Q307370	Östra Göinge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Brobytorg1.jpg
Q954385	Glimåkra	Glimåkra	Glimåkra	1550	208	Point(14.136764916 56.305788932)	http://www.wikidata.org/entity/Q307370	Östra Göinge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Glim%C3%A5kra%20kyrka-7.jpg
Q992640	Brunflo	Brunflo	Brunflo	3890	285	Point(14.816666666 63.083333333)	http://www.wikidata.org/entity/Q306789	Östersunds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Brunflo%20-%20KMB%20-%2016000300024111.jpg
Q744491	Ljungby	Ljungby	Ljungby	16052	1238	Point(13.940997562 56.83539194)	http://www.wikidata.org/entity/Q21566534, http://www.wikidata.org/entity/Q21566541	Kånna distrikt, Ljungby distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Ljungby%20Storgatan.JPG
Q1958953	Hasslö	Hasslö	Hasslö	1678	363	Point(15.478678203 56.112929825)	http://www.wikidata.org/entity/Q1128384	Karlskrona kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Hassl%C3%B6%20island.jpg
Q3352418	Skog	Skog	Skog	97	41	Point(16.821645395 61.164631059)	http://www.wikidata.org/entity/Q206564, http://www.wikidata.org/entity/Q145835, http://www.wikidata.org/entity/Q21779114	Hälsingland, Söderhamns kommun, Skogs distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Skogs%20kyrka.jpg
Q297161	Ölme	Ölme	Ölme	205	37	Point(14.007430355 59.362366216)	http://www.wikidata.org/entity/Q510364	Kristinehamns kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96lme%20kyrka1.JPG
Q297673	Örbyhus	Örbyhus	Örbyhus	2247	202	Point(17.702984283 60.22687912)	http://www.wikidata.org/entity/Q510198	Tierps kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96rbyhus%20slott%201.jpg
Q271255	Åseda	Åseda	Åseda	2698	302	Point(15.350980297 57.16812968)	http://www.wikidata.org/entity/Q515505	Uppvidinge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/%C3%85seda%20kyrka%20fr%C3%A5n%20luften.jpg
Q2312949	Nattavaara by	Nattavaara by	Nattavaara by	77	65	Point(21.040290219 66.759669502)	http://www.wikidata.org/entity/Q212640, http://www.wikidata.org/entity/Q493815, http://www.wikidata.org/entity/Q21721289	Lappland, Gällivare kommun, Gällivare distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Nattavaara%20by.jpg
Q369863	Svedala	Svedala	Svedala	12685	760	Point(13.232344745 55.5135204)	http://www.wikidata.org/entity/Q515706	Svedala kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Storgatan%2C%20Svedala.jpg
Q1957597	Målilla	Målilla	Målilla	1429	323	Point(15.811044978 57.387310899)	http://www.wikidata.org/entity/Q512002	Hultsfreds kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Apoteket%20M%C3%A5lilla.jpg
Q3327958	Sibble	Sibble	Sibble	343	95	Point(17.749322096 59.112307469)	http://www.wikidata.org/entity/Q113718, http://www.wikidata.org/entity/Q626062	Botkyrka kommun, Södermanland	http://commons.wikimedia.org/wiki/Special:FilePath/Sibble%20Botkyrka%202014.jpg
Q3352792	Håbo-Tibble kyrkby	Håbo-Tibble kyrkby	Håbo-Tibble kyrkby	664	158	Point(17.677506742 59.566983394)	http://www.wikidata.org/entity/Q113673, http://www.wikidata.org/entity/Q203509	Upplands-Bro kommun, Uppland	http://commons.wikimedia.org/wiki/Special:FilePath/H%20Tibble%20kyrka.jpg
Q904688	Bredbyn	Bredbyn	Bredbyn	1164	194	Point(18.09508399 63.458849527)	http://www.wikidata.org/entity/Q298003	Örnsköldsviks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Anundsj%C3%B6%20kyrka%201.JPG
Q984831	Söderköping	Söderköping	Söderköping	7539	507	Point(16.326707941 58.475011755)	http://www.wikidata.org/entity/Q214829, http://www.wikidata.org/entity/Q515680	Östergötland, Söderköpings kommun	http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%B6derk%C3%B6pings%20r%C3%A5dhus.jpg
Q1923270	Alster	Alster	Alster	791	146	Point(13.614994049 59.397338301)	http://www.wikidata.org/entity/Q498453	Karlstads kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Alsters-herrg%C3%A5rd.jpg
Q2312419	Hållsta	Hållsta	Hållsta	199	63	Point(17.280809524 59.029601588)	http://www.wikidata.org/entity/Q239332, http://www.wikidata.org/entity/Q626062, http://www.wikidata.org/entity/Q21608254	Gnesta kommun, Södermanland, Frustuna distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A5llsta%20g%C3%A5rd.JPG
Q2323871	Oskar-Fredriksborg	Oskar-Fredriksborg	Oskar-Fredriksborg	1390	182	Point(18.40101304 59.393713605)	http://www.wikidata.org/entity/Q203509, http://www.wikidata.org/entity/Q500090	Uppland, Vaxholms kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Oskar-Fredriksborg.jpg
Q3352395	Torsång	Torsång	Torsång	833	127	Point(15.55631785 60.459767773)	http://www.wikidata.org/entity/Q205218, http://www.wikidata.org/entity/Q503209	Dalarna, Borlänge kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Tors%C3%A5ngs%20kyrka.jpg
Q977248	Pajala	Pajala	Pajala	2013	309	Point(23.367458041 67.21205838)	http://www.wikidata.org/entity/Q186230	Pajala kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Pajala%20kyrka%20i%20juli%202004..JPG
Q1916777	Lindholmen	Lindholmen	Lindholmen	1219	128	Point(18.10628107 59.587308679)	http://www.wikidata.org/entity/Q501526, http://www.wikidata.org/entity/Q203509	Vallentuna kommun, Uppland	http://commons.wikimedia.org/wiki/Special:FilePath/Lindholmen%20ort%2C%202018.jpg
Q1917452	Boda	Boda Kyrkby	Boda	521	282	Point(15.211485908 61.015650835)	http://www.wikidata.org/entity/Q504244	Rättviks kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Boda%20kyrka%202014-06-14.jpg
Q1940596	Aneby	Aneby	Aneby	3668	406	Point(14.808698843 57.834992895)	http://www.wikidata.org/entity/Q503167	Aneby kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Aneby%20montage%202015.jpg
Q3291202	Fristad	Fristad	Fristad	5833	762	Point(12.988728093 57.815529985)	http://www.wikidata.org/entity/Q103093, http://www.wikidata.org/entity/Q213551, http://www.wikidata.org/entity/Q894327	Västra Götalands län, Västergötland, Borås kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Fristad%20station.JPG
Q3352405	Sangis	Sangis	Sangis	504	185	Point(23.490351815 65.85735119)	http://www.wikidata.org/entity/Q117091	Kalix kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Sangish%C3%B6gen%20-%20KMB%20-%2016000300030232.jpg
Q3353651	Västra Torup	Västra Torup	Västra Torup	211	63	Point(13.510613291 56.142998332)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q508125, http://www.wikidata.org/entity/Q21560623	Skåne, Hässleholms kommun, Västra Torups distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A4stra%20Torups%20kyrka%20ext2.jpg
Q990083	Skänninge	Skänninge	Skänninge	3386	306	Point(15.087693763 58.392128658)	http://www.wikidata.org/entity/Q267030	Mjölby kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Torget%20i%20Sk%C3%A4nninge%2C%20juni%202005.jpg
Q893554	Borgholm	Borgholm	Borgholm	4374	913	Point(16.697876187 56.878739889)	http://www.wikidata.org/entity/Q268751, http://www.wikidata.org/entity/Q509546, http://www.wikidata.org/entity/Q15981396	Ölands län, Borgholms kommun, Öland	http://commons.wikimedia.org/wiki/Special:FilePath/Borgholm.JPG
Q764166	Målsryd	Målsryd	Målsryd	907	99	Point(13.05 57.683333333)	http://www.wikidata.org/entity/Q894327	Borås kommun	http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A5lsryds%20kyrka.JPG
Q893574	Borgvik	Borgvik	Borgvik	79	62	Point(12.954505924 59.350911209)	http://www.wikidata.org/entity/Q211638, http://www.wikidata.org/entity/Q503122, http://www.wikidata.org/entity/Q21704781	Värmland, Grums kommun, Borgviks distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Borgvik%20iron%20works%20Grums%20Sweden%20002.JPG
Q960861	Vittangi	Vittangi	Vittangi	760	180	Point(21.645000795 67.677000041)	http://www.wikidata.org/entity/Q499474	Kiruna kommun	http://commons.wikimedia.org/wiki/Special:FilePath/Vittangi%20bild%202.JPG
Q1966797	Broddbo	Broddbo	Broddbo	113	27	Point(16.47844563 59.987349534)	http://www.wikidata.org/entity/Q37399, http://www.wikidata.org/entity/Q321430, http://www.wikidata.org/entity/Q21667544	Sala kommun, Västmanland, Sala distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Broddbo%202019-02-13%2001.jpg
Q1991524	Gunnarstorp	Gunnarstorp	Gunnarstorp	386	42	Point(12.916666666 56.1)	http://www.wikidata.org/entity/Q180756, http://www.wikidata.org/entity/Q511310, http://www.wikidata.org/entity/Q21515678	Skåne, Bjuvs kommun, Bjuvs distrikt	http://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20castle%20Vrams%20Gunnarstorp.jpg
Q1993188	Särna	Särna	Särna	684	303	Point(13.134785559 61.691963286)	http://www.wikidata.org/entity/Q123855	Älvdalens kommun	http://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A4rna%20001.JPG
Q1994606	Bammarboda	Bammarboda	Bammarboda	671	309	Point(18.467935393 59.507375085)	http://www.wikidata.org/entity/Q117728, http://www.wikidata.org/entity/Q203509	Österåkers kommun, Uppland	http://commons.wikimedia.org/wiki/Special:FilePath/Bammarboda.jpg
Q937583	Hemavan	Hemavan	Hemavan	273	198	Point(15.101509876 65.814075816)	http://www.wikidata.org/entity/Q499415	Storumans kommun	http://commons.wikimedia.org/wiki/Special:FilePath/16000300030636-Hemavan-Riksantikvarie%C3%A4mbetet.jpg
